,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
3975,4872,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE,Hybrid,N,DINIA TRANSPORT INC,5323 W. FOSTER AVE.,CHICAGO,IL,60630.0,Independent1,Owner-Operator,4872Taxi
3977,1520,ACTIVE,TOYOTA,SIENNA,2024.0,BLUE/WHITE,Hybrid,Y,ZENABU INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,1520Taxi
3980,3277,FORECLOSURE,TOYOTA,CAMRY,2020.0,WHITE/BLUE/STRIPES,Hybrid,N,"LAKESHORE TAXI, INC",4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3277Taxi
3983,5917,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ERENA CAB CO,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner Manager,5917Taxi
3986,2022,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ELSTON FIFTEEN LLC,2738 W. FULTON ST.,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,2022Taxi
3992,1163,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,REMZIJE CEKA,6538 N. DAMEN AVE.,CHICAGO,IL,60645.0,Independent2,Owner-Operator,1163Taxi
3994,2768,SURRENDER,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2768Taxi
3995,4281,ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Hybrid,N,ZAD CORP,920 W. LAKESIDE PL.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,4281Taxi
3996,2702,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,PARS RIDE INCORPORATED,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2702Taxi
4001,2037,ACTIVE,TOYOTA,HIGHLANDER,2013.0,YELLOW,Hybrid,N,YETTDEL CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2037Taxi
4002,3493,VIOLATION,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,RAS CAB CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3493Taxi
4009,45,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,DOVE TAXI CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,45Taxi
4014,1842,SURRENDER,TOYOTA,RAV4,2021.0,WHITE,Hybrid,N,WIND WAY LLC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1842Taxi
4015,4699,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BAROMETER II HACKING CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4699Taxi
4018,2841,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,RIZQ CAB CO,2202 N. ROCKWELL ST.,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,2841Taxi
4020,3196,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Hybrid,N,ADDISU CAB CORPORATION,4640 N. SHERIDAN RD.,CHICAGO,IL,60660.0,INDEPENDENT3,Owner-Operator,3196Taxi
4021,6790,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,KING CAB CORP,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,6790Taxi
4022,6482,FORECLOSURE,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NICKI INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6482Taxi
4024,5621,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MALLAM CAB CO,8558 S. HOUSTON AVE.,CHICAGO,IL,60617.0,DIS-AFFILIATED,Owner Manager,5621Taxi
4025,5107,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE/RED,Hybrid,N,ILIRIA TAXI INC,5549 S. MCVICKER AVE.,CHICAGO,IL,60638.0,Independent2,Owner-Operator,5107Taxi
4026,5195,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,OSPON CORPORATION,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,5195Taxi
4030,1823,SURRENDER,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES XIV,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,1823Taxi
4034,4254,ACTIVE,TOYOTA,CAMRY,2017.0,BLUE/WHITE,Hybrid,N,MCCAB XXIV CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",4254Taxi
4035,5972,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BAZZI CAB COMPANY,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,5972Taxi
4042,1110,ACTIVE,TOYOTA,PRIUS,2014.0,BLUE/WHITE,Hybrid,N,AMER MIRZA INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1110Taxi
4047,6061,ACTIVE,TOYOTA,SIENNA,2021.0,GRAY,Hybrid,N,SAVE TAXI CO,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6061Taxi
4049,3030,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,NABI & TAGOR TRANSPORTATION INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3030Taxi
4050,6472,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,RW CAB CORP,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,6472Taxi
4052,6631,REVOKED,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ON THE GO CAB CO INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6631Taxi
4057,3084,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,3084 TAXI CORP.,5200 NW. OTTO ST.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3084Taxi
4059,1271,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,MELAKE TESFAMICHAEL,2534 W. JEROME ST.,CHICAGO,IL,60645.0,Independent1,Owner-Operator,1271Taxi
4062,277,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,277Taxi
4065,499,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AUSTIN HACKING CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,499Taxi
4066,62,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,JUNE TAXI INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,62Taxi
4067,3263,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SABINA II CAB CO. INC.,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,3263Taxi
4070,6435,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,WILLIAM E. MILLER,220 N. LEAMINGTON AVE.,CHICAGO,IL,60644.0,DIS-AFFILIATED,Owner-Operator,6435Taxi
4073,6335,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ANDREW AND STEVEN CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6335Taxi
4075,1801,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SONILA & LOLA INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,1801Taxi
4080,6185,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BIG APPLE CAB TWO CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6185Taxi
4081,1556,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ROCKY MOUNTAIN CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,1556Taxi
4082,1905,VIOLATION,FORD,FUSION,2011.0,GREEN,Hybrid,N,SAGGITARIUS 1 INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1905Taxi
4083,5968,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MADISON TAXI CORP.,5200 N. OTTO AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5968Taxi
4085,1535,ACTIVE,TOYOTA,CAMRY,2015.0,GRAY,Hybrid,N,GBEDO CAB CORP,5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,1535Taxi
4086,451,VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,VIRGO TAXI CAB CO.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",451Taxi
4091,4533,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,YUEL TRANS INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,4533Taxi
4092,902,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ALMOG TAXI CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,902Taxi
4101,1230,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,RACHEL TAXI INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1230Taxi
4102,3848,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3848Taxi
4104,5800,ACTIVE,TOYOTA,PRIUS,2014.0,GRAY/WHITE,Hybrid,N,SENAI TAXI CORP,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,5800Taxi
4114,2470,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,HARRIET C INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2470Taxi
4118,5235,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,NAGRA BROTHERS INC.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5235Taxi
4119,6530,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6530Taxi
4120,481,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,481Taxi
4121,6624,VIOLATION,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI 4 YOU INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6624Taxi
4123,5455,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,3RD AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5455Taxi
4127,1635,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1635Taxi
4129,500,ACTIVE,TOYOTA,PRIUS,2016.0,BLUE/WHITE,Hybrid,N,"ELBARAKA TRANS, INC",4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,500Taxi
4130,4063,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ZEN TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4063Taxi
4131,2477,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,DAFRE CORPORATION,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner-Operator,2477Taxi
4137,620,ACTIVE,TOYOTA,SIENNA,2021.0,WHITE,Hybrid,Y,LADEL CREATIONS INC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,620Taxi
4139,3875,ACTIVE,TOYOTA,PRIUS,2018.0,WHITE,Hybrid,N,"ELEVEN STAR, INC",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,3875Taxi
4141,2688,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,ASHY CAB CO,2028 W. CONCORD PL.,CHICAGO,IL,60647.0,Flash Cab Co,Chicago Taxicab Management Inc.,2688Taxi
4144,331,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,DIMITRIUS TRANS CORP,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,331Taxi
4148,5590,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 31",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5590Taxi
4149,1597,ACTIVE,TOYOTA,PRIUS,2014.0,SILVER,Hybrid,N,DELI & AMA INC,6432 N. RIDGE BLVD.,CHICAGO,IL,60626.0,INDEPENDENT3,Owner Manager,1597Taxi
4151,3268,VIOLATION,TOYOTA,CAMRY,2015.0,BLUE,Hybrid,N,SANTORINI TWO CAB CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3268Taxi
4154,3456,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KAILASH TRANS INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3456Taxi
4155,4421,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,NORTOWN EXPRESS INC.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",4421Taxi
4158,1031,VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,NECT 42 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1031Taxi
4159,3639,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION TEN LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,3639Taxi
4165,992,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,GDF HOLDINGS LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,992Taxi
4168,2810,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,E & B EXPRESS CORP.,2028 W. CONCORD PL.,CHICAGO,IL,60647.0,EXPIRED AFFILIATION,Chicago Taxicab Management Inc.,2810Taxi
4170,1961,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,NAZ TAXI CORP,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1961Taxi
4174,2189,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ROADWAY INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2189Taxi
4176,3,VIOLATION,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,YC1 LLC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3Taxi
4177,780,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 10 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",780Taxi
4179,1725,ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,BYEA CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1725Taxi
4184,505,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,505Taxi
4185,6521,ACTIVE,TOYOTA,CAMRY,2012.0,YELLOW,Hybrid,N,D J TAXI INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6521Taxi
4186,1250,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,ARBAZ ALINA INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,1250Taxi
4188,46,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,MONICA CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",46Taxi
4189,539,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,LEAR TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,539Taxi
4193,3955,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,3955Taxi
4194,2280,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BUDGET CAB CORP,5200 N. OTTO AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2280Taxi
4199,4253,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,PARIDIS CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4253Taxi
4203,6007,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,DAYEK LLC,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Flash Cab Co,Owner-Operator,6007Taxi
4205,1421,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,EC CHICAGO TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1421Taxi
4206,2105,ACTIVE,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,"ILIRIDA TRANS, INC.",3401 N. PLAINFIELD AVE.,CHICAGO,IL,60634.0,Independent1,Owner-Operator,2105Taxi
4208,5381,VIOLATION,TOYOTA,PRIUS,2013.0,YELLOW,Hybrid,N,SAFE TAXI COMPANY,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,5381Taxi
4211,2076,ACTIVE,TOYOTA,CROWN,2024.0,WHITE,Hybrid,N,"WHITE SAGITTARIUS, INC",5765 N. LINCOLN AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,2076Taxi
4214,1298,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,FLAG CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1298Taxi
4216,6436,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC - SERIES 33,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6436Taxi
4218,95,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,TAJ NAUSHEENA INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,95Taxi
4220,6735,SURRENDER,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES 35,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6735Taxi
4222,695,ACTIVE,TOYOTA,PRIUS,2012.0,YELLOW,Hybrid,N,TALAL TRANS INC,5716 W. MONTROSE AVE.,CHICAGO,IL,60634.0,Yellow Cab Association,Owner-Operator,695Taxi
4227,6428,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION FIVE LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,6428Taxi
4230,1097,ACTIVE,TOYOTA,CAMRY,2019.0,BLACK,Hybrid,N,SHEWHET INC,6134 N. WASHTENAW AVE.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,1097Taxi
4231,3845,ACTIVE,TOYOTA,CAMRY,2012.0,CREAM/GREEN,Hybrid,N,SUKHI ENTERPRISES INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,3845Taxi
4233,4341,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SYED T FATEMI,2540 W. BRYN MAWR AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4341Taxi
4234,917,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,917Taxi
4240,2899,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,MSES TAXICAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2899Taxi
4242,3200,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,MANILLA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3200Taxi
4243,6771,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,RULE CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,EXPIRED AFFILIATION,Owner Manager,6771Taxi
4250,5991,VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,"CHRISTIAN TRANS, INC.",6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5991Taxi
4251,640,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,3801 N. ELSTON AVE.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,640Taxi
4253,4097,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,CHITOWN CAB INC. #IV,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4097Taxi
4256,1456,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,7TH AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1456Taxi
4262,5338,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SAHARAN CAB INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5338Taxi
4265,3148,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,DINO CAB COMPANY,8001 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,3148Taxi
4266,820,ACTIVE,TOYOTA,CAMRY,2019.0,BLUE/WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP II,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",820Taxi
4268,3475,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CIVIC CORP,5200 N. OTTO AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,3475Taxi
4270,4343,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SEKHON TRANSIT INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4343Taxi
4271,2651,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,MEBRET CORP.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2651Taxi
4273,5947,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,BANANA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5947Taxi
4274,4662,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MOOSA INC.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,4662Taxi
4275,3217,ACTIVE,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,"EAGLE EXPRESS, INC.",4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",3217Taxi
4276,6930,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ASHLAND AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6930Taxi
4279,1839,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,BERLINETTA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,1839Taxi
4280,1395,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,ROBEL TAXI INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,1395Taxi
